timestamp,frame,px,py,pvx,pvy,a_attack,a_dash,a_idle,aim
23.568,706,-3.0989,-0.3598,-2.7153,-2.7153,0,0,0,-2.6214
23.603,707,-3.1937,-0.4545,-2.7153,-2.7153,0,0,0,-2.6365
23.633,708,-3.2755,-0.5363,-2.7153,-2.7153,0,0,0,-2.6640
23.668,709,-3.3698,-0.6306,-2.7153,-2.7153,0,0,0,-2.6846
23.700,710,-3.4567,-0.7176,-2.7153,-2.7153,0,0,0,-2.7018
23.734,711,-3.5490,-0.8098,-2.7153,-2.7153,0,0,0,-2.7017
23.766,712,-3.6354,-0.8963,-2.7153,-2.7153,0,0,0,-2.7025
23.800,713,-3.7271,-0.9879,-2.7153,-2.7153,0,0,0,-2.7024
23.832,714,-3.8159,-1.0767,-2.7153,-2.7153,0,0,0,-2.6785
23.867,715,-3.9103,-1.1712,-2.7153,-2.7153,0,0,0,-2.6586
23.901,716,-4.0033,-1.2641,-2.7153,-2.7153,0,0,0,-2.6513
23.935,717,-4.0947,-1.3556,-2.7153,-2.7153,0,0,0,-2.6342
23.968,718,-4.1846,-1.4455,-2.7153,-2.7153,0,0,0,-2.6135
24.004,719,-4.2715,-1.5422,0.0000,-2.4000,0,0,0,-2.6093
24.032,720,-4.2715,-1.6097,0.0000,-2.4000,0,0,0,-2.6105
24.067,721,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.6141
24.101,722,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.6096
24.135,723,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.6045
24.167,724,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.6004
24.199,725,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5993
24.233,726,-4.2715,-1.6123,0.0000,0.0000,1,0,1,-2.5965
24.270,727,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5941
24.303,728,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5920
24.335,729,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5901
24.367,730,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5887
24.402,731,-4.2715,-1.6123,0.0000,0.0000,0,0,1,-2.5875
24.434,732,-4.2695,-1.6123,2.4000,0.0000,0,0,0,-2.5865
24.467,733,-4.1903,-1.6123,2.4000,0.0000,0,0,0,-2.5834
24.499,734,-4.1131,-1.6123,2.4000,0.0000,0,0,0,-2.5886
24.536,735,-4.0262,-1.6123,2.4000,0.0000,0,0,0,-2.5928
24.569,736,-3.9464,-1.6123,2.4000,0.0000,0,0,0,-2.5991
24.599,737,-3.8736,-1.6123,2.4000,0.0000,0,0,0,-2.6082
24.635,738,-3.7882,-1.6123,2.4000,0.0000,0,0,0,-2.6139
24.667,739,-3.7099,-1.6123,2.4000,0.0000,0,0,0,-2.6189
24.699,740,-3.6347,-1.6123,2.4000,0.0000,0,0,0,-2.6204
24.734,741,-3.5491,-1.6123,2.4000,0.0000,0,0,0,-2.6282
24.767,742,-3.4709,-1.6123,2.4000,0.0000,0,0,0,-2.6303
24.801,743,-3.3900,-1.6123,2.4000,0.0000,0,0,0,-2.6310
24.837,744,-3.3032,-1.6123,2.4000,0.0000,0,0,0,-2.6435
24.869,745,-3.2264,-1.6123,2.4000,0.0000,0,0,0,-2.6667
24.902,746,-3.1466,-1.6123,2.4000,0.0000,0,0,0,-2.6773
24.935,747,-3.0678,-1.6123,2.4000,0.0000,0,0,0,-2.6796
24.969,748,-2.9915,-1.6123,0.0000,0.0000,0,0,1,-2.6877
25.002,749,-2.9957,-1.6123,-2.4000,0.0000,0,0,0,-2.7030
25.033,750,-3.0699,-1.6123,-2.4000,0.0000,0,0,0,-2.7022
25.068,751,-3.1540,-1.6123,-2.4000,0.0000,0,0,0,-2.6966
25.102,752,-3.2360,-1.6123,-2.4000,0.0000,0,0,0,-2.6898
25.132,753,-3.3095,-1.6123,-2.4000,0.0000,0,0,0,-2.6837
25.167,754,-3.3919,-1.6123,-2.4000,0.0000,0,0,0,-2.6789
25.199,755,-3.4697,-1.6123,-2.4000,0.0000,0,0,0,-2.6742
25.235,756,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6705
25.269,757,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6681
25.303,758,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6651
25.334,759,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6575
25.369,760,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6515
25.403,761,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6522
25.436,762,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6529
25.467,763,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6535
25.500,764,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6540
25.535,765,-3.4715,-1.6123,0.0000,0.0000,0,0,1,-2.6544
25.567,766,-3.4726,-1.6123,-2.4000,0.0000,0,0,0,-2.6547
25.599,767,-3.5486,-1.6123,-2.4000,0.0000,0,0,0,-2.6550
25.638,768,-3.6420,-1.6123,-2.4000,0.0000,0,0,0,-2.6504
25.668,769,-3.7140,-1.6123,-2.4000,0.0000,0,0,0,-2.6408
25.700,770,-3.7925,-1.6123,-2.4000,0.0000,0,0,0,-2.6320
25.734,771,-3.8736,-1.6123,-2.4000,0.0000,1,0,0,-2.6285
25.768,772,-3.9530,-1.6139,-1.6971,-1.6971,0,0,0,-2.6255
25.801,773,-4.0094,-1.6703,-1.6971,-1.6971,0,0,0,-2.6232
25.833,774,-4.0644,-1.7253,-1.6971,-1.6971,0,0,0,-2.6299
25.868,775,-4.0646,-1.8079,0.0000,-2.4000,0,0,0,-2.6356
25.899,776,-4.0646,-1.8820,0.0000,-2.4000,0,0,0,-2.6480
25.933,777,-4.0646,-1.9643,0.0000,-2.4000,0,0,0,-2.6574
25.966,778,-4.0646,-2.0442,0.0000,-2.4000,0,0,0,-2.6667
26.001,779,-4.0646,-2.1284,0.0000,-2.4000,0,0,0,-2.6742
26.033,780,-4.0646,-2.2048,0.0000,-2.4000,0,0,0,-2.6812
26.068,781,-4.0646,-2.2889,0.0000,-2.4000,0,0,0,-2.6859
26.099,782,-4.0646,-2.3634,0.0000,-2.4000,0,0,0,-2.6914
26.134,783,-4.0071,-2.4229,1.6971,-1.6971,0,0,0,-2.6944
26.165,784,-3.9545,-2.4756,1.6971,-1.6971,0,0,0,-2.6992
26.200,785,-3.8708,-2.4786,2.4000,0.0000,0,0,0,-2.7014
26.235,786,-3.7883,-2.4786,2.4000,0.0000,0,0,0,-2.6996
26.267,787,-3.7100,-2.4786,2.4000,0.0000,0,0,0,-2.6967
26.302,788,-3.6272,-2.4786,2.4000,0.0000,0,0,0,-2.6950
26.337,789,-3.5432,-2.4786,2.4000,0.0000,0,0,0,-2.7001
26.370,790,-3.4625,-2.4786,2.4000,0.0000,0,0,0,-2.7130
26.404,791,-3.3827,-2.4786,2.4000,0.0000,0,0,0,-2.7383
26.434,792,-3.3095,-2.4786,2.4000,0.0000,0,0,0,-2.7880
26.469,793,-3.2269,-2.4786,2.4000,0.0000,0,0,0,-2.9372
26.499,794,-3.1536,-2.4786,2.4000,0.0000,0,0,0,-3.1199
26.537,795,-3.0622,-2.4786,2.4000,0.0000,0,0,0,2.8658
26.570,796,-2.9832,-2.4786,2.4000,0.0000,0,0,0,2.4694
26.604,797,-2.9045,-2.4717,1.6971,1.6971,0,0,0,2.2406
26.638,798,-2.8465,-2.4137,1.6971,1.6971,0,0,0,2.0896
26.670,799,-2.7922,-2.3593,1.6971,1.6971,0,0,0,1.9443
26.702,800,-2.7384,-2.3055,1.6971,1.6971,0,0,0,1.8493
26.733,801,-2.6861,-2.2532,1.6971,1.6971,0,0,0,1.7844
26.767,802,-2.6275,-2.1946,1.6971,1.6971,0,0,0,1.7587
26.801,803,-2.5705,-2.1377,1.6971,1.6971,0,0,0,1.7600
26.835,804,-2.5119,-2.0791,1.6971,1.6971,0,0,0,1.7596
26.866,805,-2.4602,-2.0274,1.6971,1.6971,0,0,0,1.7378
26.900,806,-2.4017,-1.9688,1.6971,1.6971,0,0,0,1.7208
26.933,807,-2.3460,-1.9132,1.6971,1.6971,0,0,0,1.7154
26.968,808,-2.2870,-1.8541,1.6971,1.6971,0,0,0,1.7145
27.001,809,-2.2313,-1.7984,1.6971,1.6971,0,0,0,1.7151
27.032,810,-2.1790,-1.7462,1.6971,1.6971,0,0,0,1.7142
27.067,811,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.7133
27.102,812,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6921
27.135,813,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6798
27.167,814,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6705
27.200,815,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6628
27.233,816,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6565
27.266,817,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6509
27.301,818,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6461
27.335,819,-2.1761,-1.7432,0.0000,0.0000,0,0,1,1.6421
